Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
Giappo Sushi Bar Belledonne,4eadcdfb2c5bb67b23c8e017,40.83506,14.24015,Sushi Restaurant
Il Gelato Mennella,51d6fa18498ed55497d6c342,40.83590411441306,14.237076219978965,Ice Cream Shop
Stella,4e63ddca45ddda352a31f590,40.83152214392664,14.242018203516253,Pizza Place
Moccia,4bff6b51e584c9282b366e25,40.835356006677976,14.23592919519001,Dessert Shop
Brace & Risotti di Massarè,53a48b94498ef54d028296d0,40.83094684545033,14.244349127133765,Steakhouse
Gran Caffè Cimmino,4bf7f8374a67c928f87124cf,40.83564601380436,14.241530470171009,Café
Via Dei Mille,515f9e5ce4b00d82f870ea59,40.83655742028787,14.24012817783259,Boutique
12morsi,56df3100498e1e5a74642bd9,40.834728000000005,14.241457,Pub
Occhi Occhi Oh,4be5e063d4f7c9b629122620,40.834425648250324,14.240239974523439,Nightclub
Al Muerzo,4e9b55979a52edbd65b07fcf,40.83436664580592,14.234669031296306,Spanish Restaurant
Acquario di Napoli,4bf52c2698ac0f47c7c164a8,40.833293,14.235829999999998,Aquarium
Donna Margherita,4d1b274f1683a14304ae7a51,40.835285451896475,14.241454039933867,Pizza Place
Gran Caffè La Caffettiera,4c160abd7f7f2d7f4646e368,40.83416309957929,14.241988893110655,Café
La Torteria,4c8d0c4b55fba0937fcb64ab,40.83532058723026,14.242196466395695,Dessert Shop
El Poble,4dea095cd4c00071b817c4ec,40.8319948279761,14.242973812299926,Mediterranean Restaurant
Caffeteria Serpentone,56c87320cd10f93f4784230f,40.83576091991152,14.243241986361653,Snack Place
Sorbillo Lievito Madre al Mare,51b4d345498e967c2434d619,40.83156950524468,14.241749791391936,Pizza Place
CLU coffee & food,4ede55ef6d869ce1d1869c98,40.83394156262706,14.237790002813384,Mediterranean Restaurant
Via Gaetano Filangieri,4e610a3118a8ce02fc3a9f17,40.83583138558684,14.241328640111314,Road
Marshal Clubbing,4df3d745b61cbd3ec01ccfd3,40.83324188553844,14.238382023178602,Japanese Restaurant
La casa di Ninetta,52bc79a011d2d498d2109b03,40.83195897591431,14.242905378341675,Italian Restaurant
R-Store Napoli Chiaia - Apple Premium Reseller,4f8c4c2de4b039b147b34bcf,40.836139547887285,14.238204345489617,Electronics Store
Filangieri,4cc9b9f8d147a093e0e5e8ae,40.835570000000004,14.241710000000001,Multiplex
Chalet Giallo,4d4d5328b1fa236ae60b8d29,40.831955,14.238307,Coffee Shop
Umberto,4e12f91ce4cdef074b806ebd,40.8348,14.24105,Pizza Place
Partenope Relais Boutique Hotel Naples,51d47526498e004fa3fd0387,40.83135515605756,14.243580716872305,Hotel
Rossopomodoro,4cfe3a3720fe37044a1864f8,40.830918682690495,14.244312590542872,Italian Restaurant
Seventy,4cbb4d964352a1cd560e98f5,40.834730115876,14.240498264806785,Lounge
La Focaccia,4d7a148670de5481bcc0c499,40.83504345824935,14.240062552596578,Pizza Place
Happy Rock Café,4eed0d8a7ee5f45387888c03,40.834417343949546,14.234708772291164,Restaurant
Il Castello Trattoria,4dbac0194b22153e34b9e3fa,40.83583558524306,14.234805286181626,Italian Restaurant
Fresco,4f5b65e6e4b04fe10dbeed60,40.83140717601608,14.243280245241305,Pizza Place
SugarQueen,523252f7498e70add64561f7,40.834001313952854,14.238296861738391,Cupcake Shop
Metropolitan,4d08f4187b30a1cdd46aa2cc,40.83575175468057,14.243161310081966,Multiplex
Trattoria dell'Oca,4bd6d4a16798ef3b5ba4658d,40.83587949478732,14.234700312054509,Italian Restaurant
Carrefour Market,4cb187d91168a093890b3423,40.835088282540696,14.237539275783314,Supermarket
Caffetteria 5 Bistrot,54c75847498e52f04768f572,40.835602293941385,14.242918427174065,Bistro
'A Zingara,5057b341e4b0b36647ec22dd,40.833265129135434,14.238103829327553,Sandwich Place
Marshall sushi,50807634e4b0be59d489d0cb,40.833302243057254,14.238404732904522,Japanese Restaurant
El Moccolo,4f081cc3754a5b5397d81140,40.83441658348783,14.234638810157776,Mexican Restaurant
Hotel Majestic Palace,4bc8f7a8762beee1fdc03d38,40.83584885560831,14.23753843926734,Hotel
Teatro Sannazzaro,4c0e3c957189c928401ad8b6,40.83578933447032,14.243559933607806,Theater
Etoile,577a23cb498e9957f661df15,40.836627,14.238054,Café
Orange,4d9a2f000d5f224b3cb4a04e,40.833729274983256,14.23472553950751,Burger Joint
Carraturo Cafè,4c2466d1b7b8a593e0703ce8,40.83361936847025,14.221577811397045,Café
El Sombrero,4c9b9fdb971676b07d375ee2,40.83656549697263,14.224447108559124,Pub
Tokyo,4e7278a8183821b8cca2496e,40.8325104907072,14.2244376397986,Sushi Restaurant
Il Baretto,4e30435aae60231c03354b75,40.84014036819961,14.22400553639519,Cocktail Bar
ONE1,4de0334c45dd3eae8768a55c,40.839239818225494,14.221884422359775,Cocktail Bar
Aurelio,4d00f1ff75d3236ac449edf7,40.832275727565396,14.225375618101133,Food Truck
Rossopomodoro,4c9517b6c8a1bfb74cd022f3,40.83619028911507,14.221318486670999,Pizza Place
Supermercato Carrefour Express,4c9bb55d5e1a95211b6666f3,40.83433,14.224908,Convenience Store
Baik,4c4359e4dd1f2d7f885c7ef9,40.839281970592154,14.221368499039462,Cocktail Bar
Pizzeria I Corsari,4c9ba60e3f999c74c4db298e,40.83683351413781,14.223089218139648,Pizza Place
Cumana Corso Vittorio Emanuele (L7),4ca644c48882199c961643d4,40.83712965056179,14.220252937785554,Light Rail Station
Wild Draco,4e9330cd8b81592e628856c1,40.833389143620245,14.223282499426867,Gym
Jorudan Sushi,505242c6e4b08416d85cd623,40.838445869736965,14.219920205352823,Japanese Restaurant
Corso Vittorio Emanuele,4d1b69a75acb721e0d290eb2,40.836550648261685,14.22625554283429,Road
Giardini Nino Taranto,4c8d375bed3ab60c919c6e21,40.839991,14.224034,Plaza
Belvedere Sant'Antonio a Posillipo,4f1aa206e4b0c74ef0fca2ef,40.828133375652975,14.21821354309582,Scenic Lookout
Hotel Paradiso Best Western,4c7df92d3b22a1cdb293609e,40.826196,14.217460999999998,Hotel
Chalet Ciro,4c4b1a49c9e4ef3b9bbef310,40.826209999999996,14.21977,Café
Paradisoblanco,4c50972e5ee81b8d22abd6fe,40.82627001561354,14.217496274891547,Restaurant
50 Kalò di Ciro Salvo,52ffbe45498e6780e05c244b,40.828599536103894,14.22013537565796,Pizza Place
Friggitoria Mediterranea,531f0773498e531d75a714f5,40.82545743072308,14.22041407911993,Seafood Restaurant
Pfp Friedaway,53efb299498eec00f04bcf26,40.82721,14.220220000000001,Restaurant
Ciro a Mergellina,51c36400498ef765a7ba235a,40.82575,14.219870000000002,Restaurant
Il Miracolo Dei Pesci,4fa97b18e4b047ccd1ac9642,40.82329301546412,14.217893637728885,Restaurant
Pizzeria Pasqualino,4e48293c183849317e8e4d7e,40.829409965492594,14.219910003030614,Pizza Place
Piazza Sannazaro,4ced56d228abb60c5963b709,40.82913027092,14.220124566705074,Plaza
Fratelli La Bufala,4c4df100c1f5ef3bfe9b12ab,40.82828160270048,14.220904294619329,Pizza Place
Funicolare di Mergellina - S. Gioacchino,4ca0fc700df79c7426c1301a,40.826681359291634,14.216230397777613,Cable Car
Da Totore a Mergellina,4d0e75bb3a1d236a51274e30,40.829532319756346,14.219444498715124,Pizza Place
Funicolare di Mergellina - Mergellina,4ca0fd290df79c742bc5301a,40.82630690693395,14.219801400203009,Cable Car
Piazza Del Leone,4f83f77ce4b0163076de7282,40.82801377565496,14.21975803596628,Plaza
Molo di Sovraflutto Sannazzaro (Molo Luise) | Porto di Napoli,4dc18c6f52b1877d85b6a852,40.82642722891596,14.220453816163724,Pier
Chalet delle Palme,4e58b4c462e1de72f6e72b91,40.82599482630179,14.220243777628554,Café
Funicolare di Mergellina - Parco Angelina,4ca0fbeb0df79c74b9ba301a,40.82552619145868,14.213755441682348,Cable Car
Malìa Chalet,590e3f5b8134880da54f4cc2,40.825165000000005,14.220983499999999,Café
Margellina,50e02f67e4b0fe6437067253,40.824571321773846,14.22057448744644,Harbor / Marina
Chalet Del Mare,4db2a0388154eb510ded8d17,40.82464,14.220711999999999,Café
CONAD CITY,5ca3957e6bdee6002c37512e,40.8235185,14.2179305,Supermarket
Dal Delicato,4ddd5e5818387791398578bd,40.82358424873157,14.218983552886375,Seafood Restaurant
Sua Maestà La Pizza,559cf11b498ed63a891af27d,40.828157,14.212604999999998,Pizza Place
H Rooms Boutique hotel Naples,4dc458acd164eb9c9fd32f03,40.829001,14.221681,Hotel
Funicolare di Mergellina - Manzoni,4d401e05bd53f04d542a4115,40.825777010280746,14.21257495880127,Cable Car
Molo Luise,4e6136bb2271573ad71402da,40.82544259658693,14.222355530432994,Harbor / Marina
Molo di Sopraflutto Sannazzaro (Molo Luise) | Porto di Napoli,4e21c3f2cc3fee7eee22104e,40.82816381252365,14.222638607025145,Pier
Parco Vergiliano a Piedigrotta,4c0233b99a7920a13427ce79,40.83115254350181,14.219607987183313,Park
Tokyo,4e7278a8183821b8cca2496e,40.8325104907072,14.2244376397986,Sushi Restaurant
Napoli 1820,4d4407df4e5d3704536ee693,40.830625,14.223576999999999,Pizza Place
Carraturo Cafè,4c2466d1b7b8a593e0703ce8,40.83361936847025,14.221577811397045,Café
50 Kalò di Ciro Salvo,52ffbe45498e6780e05c244b,40.828599536103894,14.22013537565796,Pizza Place
Aurelio,4d00f1ff75d3236ac449edf7,40.832275727565396,14.225375618101133,Food Truck
Pizzeria Pasqualino,4e48293c183849317e8e4d7e,40.829409965492594,14.219910003030614,Pizza Place
El Sombrero,523ded6b11d215c07e3e01cb,40.83178598790401,14.219556897002196,Gastropub
Stazione Napoli Mergellina,4e566919ae6040e96e022bad,40.83141669623016,14.218955169573938,Train Station
Piazza Sannazaro,4ced56d228abb60c5963b709,40.82913027092,14.220124566705074,Plaza
Supermercato Carrefour Express,4c9bb55d5e1a95211b6666f3,40.83433,14.224908,Convenience Store
Fratelli La Bufala,4c4df100c1f5ef3bfe9b12ab,40.82828160270048,14.220904294619329,Pizza Place
Da Totore a Mergellina,4d0e75bb3a1d236a51274e30,40.829532319756346,14.219444498715124,Pizza Place
Wild Draco,4e9330cd8b81592e628856c1,40.833389143620245,14.223282499426867,Gym
Parco Vergiliano a Piedigrotta,4c0233b99a7920a13427ce79,40.83115254350181,14.219607987183313,Park
"Metro Mergellina (L2, L6)",4c9a2b473bc3199cff34b062,40.83147682032661,14.21936956649405,Metro Station
Pizza Gourmet Di Giuseppe Vesi,58ae1b975804ea7f2012b587,40.83171,14.228814000000002,Pizza Place
Tokyo,4e7278a8183821b8cca2496e,40.8325104907072,14.2244376397986,Sushi Restaurant
Carraturo Cafè,4c2466d1b7b8a593e0703ce8,40.83361936847025,14.221577811397045,Café
Napoli 1820,4d4407df4e5d3704536ee693,40.830625,14.223576999999999,Pizza Place
El Sombrero,4c9b9fdb971676b07d375ee2,40.83656549697263,14.224447108559124,Pub
El Sombrero,523ded6b11d215c07e3e01cb,40.83178598790401,14.219556897002196,Gastropub
Aurelio,4d00f1ff75d3236ac449edf7,40.832275727565396,14.225375618101133,Food Truck
Pizzeria Pasqualino,4e48293c183849317e8e4d7e,40.829409965492594,14.219910003030614,Pizza Place
Stazione Napoli Mergellina,4e566919ae6040e96e022bad,40.83141669623016,14.218955169573938,Train Station
Supermercato Carrefour Express,4c9bb55d5e1a95211b6666f3,40.83433,14.224908,Convenience Store
Piazza Sannazaro,4ced56d228abb60c5963b709,40.82913027092,14.220124566705074,Plaza
Rossopomodoro,4c9517b6c8a1bfb74cd022f3,40.83619028911507,14.221318486670999,Pizza Place
Wild Draco,4e9330cd8b81592e628856c1,40.833389143620245,14.223282499426867,Gym
"Metro Mergellina (L2, L6)",4c9a2b473bc3199cff34b062,40.83147682032661,14.21936956649405,Metro Station
Parco Vergiliano a Piedigrotta,4c0233b99a7920a13427ce79,40.83115254350181,14.219607987183313,Park
Da Totore a Mergellina,4d0e75bb3a1d236a51274e30,40.829532319756346,14.219444498715124,Pizza Place
Pizzeria I Corsari,4c9ba60e3f999c74c4db298e,40.83683351413781,14.223089218139648,Pizza Place
Cumana Corso Vittorio Emanuele (L7),4ca644c48882199c961643d4,40.83712965056179,14.220252937785554,Light Rail Station
Pizzeria La Notizia,4c191cad834e2d7f50e42980,40.83574879481244,14.209840109256382,Pizza Place
Carrefour Market,4e58d7ce2271886714ea723e,40.83788250011521,14.214211279042788,Supermarket
pizzeria gaetano genovesi,55a6c55b498e4f5ac2760547,40.83536494127097,14.211541641079366,Pizza Place
Krugel,4e43932e1fc752e9103fad70,40.83838038522953,14.214197141605895,Sandwich Place
Pizzeria La Caraffa,4d58427136d1721eceabf4b1,40.83852196355258,14.21410944658306,Pizza Place
Supermercato  Deco',4f911456e4b076d2c919da97,40.83745075849175,14.209401666397214,Grocery Store
Belvedere Sant'Antonio a Posillipo,4f1aa206e4b0c74ef0fca2ef,40.828133375652975,14.21821354309582,Scenic Lookout
50 Kalò di Ciro Salvo,52ffbe45498e6780e05c244b,40.828599536103894,14.22013537565796,Pizza Place
Pizzeria Pasqualino,4e48293c183849317e8e4d7e,40.829409965492594,14.219910003030614,Pizza Place
Carraturo Cafè,4c2466d1b7b8a593e0703ce8,40.83361936847025,14.221577811397045,Café
Hotel Paradiso Best Western,4c7df92d3b22a1cdb293609e,40.826196,14.217460999999998,Hotel
Chalet Ciro,4c4b1a49c9e4ef3b9bbef310,40.826209999999996,14.21977,Café
Paradisoblanco,4c50972e5ee81b8d22abd6fe,40.82627001561354,14.217496274891547,Restaurant
El Sombrero,523ded6b11d215c07e3e01cb,40.83178598790401,14.219556897002196,Gastropub
Pfp Friedaway,53efb299498eec00f04bcf26,40.82721,14.220220000000001,Restaurant
Napoli 1820,4d4407df4e5d3704536ee693,40.830625,14.223576999999999,Pizza Place
Stazione Napoli Mergellina,4e566919ae6040e96e022bad,40.83141669623016,14.218955169573938,Train Station
Piazza Sannazaro,4ced56d228abb60c5963b709,40.82913027092,14.220124566705074,Plaza
Fratelli La Bufala,4c4df100c1f5ef3bfe9b12ab,40.82828160270048,14.220904294619329,Pizza Place
Da Totore a Mergellina,4d0e75bb3a1d236a51274e30,40.829532319756346,14.219444498715124,Pizza Place
Parco Vergiliano a Piedigrotta,4c0233b99a7920a13427ce79,40.83115254350181,14.219607987183313,Park
"Metro Mergellina (L2, L6)",4c9a2b473bc3199cff34b062,40.83147682032661,14.21936956649405,Metro Station
Funicolare di Mergellina - S. Gioacchino,4ca0fc700df79c7426c1301a,40.826681359291634,14.216230397777613,Cable Car
Funicolare di Mergellina - Mergellina,4ca0fd290df79c742bc5301a,40.82630690693395,14.219801400203009,Cable Car
Molo di Sovraflutto Sannazzaro (Molo Luise) | Porto di Napoli,4dc18c6f52b1877d85b6a852,40.82642722891596,14.220453816163724,Pier
Enoteca Belledonne,4bd712e5637ba5931935f970,40.83517892694082,14.239378612927384,Wine Bar
Birdy's Bakery,50d74f6be4b079e5d1c66406,40.83530655088276,14.238681808787613,Cupcake Shop
Rione San Pasquale,4d9652e3744f37047c72b757,40.83476057502249,14.240090940086715,Other Great Outdoors
Pescheria Mattiucci,4f7607a8e4b0b8451d9b29ba,40.834927784328926,14.23991417856402,Fish Market
Pizza Margherita,4cfb8cd80df3236a2668faa9,40.833195195912666,14.238859811363314,Pizza Place
Gucci,4efb1bd5b8f72ebeab88f352,40.83335724605962,14.241220951080322,Boutique
Via Francesco Caracciolo,4b92fff7f964a520b72d34e3,40.831665,14.24039,Road
Gourmeet,54d8a12e498e258e7dca40c2,40.834759999999996,14.241183,Bistro
PAN | Palazzo delle Arti Napoli,4bc37936920eb713e2811d2c,40.83640260476475,14.23689804503165,Art Museum
16 libbre - bakery café,545f4b35498ea3c6bbc7a03f,40.83526016903429,14.236332485204125,Bakery
L'Antiquario,567b03f0498e836ef543fa10,40.83301851906714,14.24227186505373,Speakeasy
Piazza dei Martiri,4c29ea72fe6e2d7f007c553c,40.83433333027273,14.241931628063568,Plaza
Muu Muuzzarella Lounge,515439c1e4b0ac96a501d496,40.83526448380753,14.241308724985592,Diner
Terrazza Calabritto,4d6eb4f96b235481bc0410e2,40.83300211222156,14.241642943684845,Italian Restaurant
Ba-Bar,526d535811d2fae4ee610c8a,40.83468773195415,14.240510154337876,Café
66 Fusion Bar,4c13ed6b82a3c9b63064fcf8,40.83505502350899,14.240525236778085,Bar
Il Gelatiere,4c1c0e05b489b7135f5aa9c7,40.834894,14.236219,Ice Cream Shop
Palazzo Alabardieri,4bc88796dc55eee12a88e8ac,40.83479013462861,14.241711380600135,Hotel
Mosto - Birra&Distillati,55aa1a9a498ef4aa6fdd2b6e,40.83496889858332,14.241205936634396,Beer Bar
Happening,50dca856e4b0e04bec7f4bd3,40.835494829176184,14.240557474630544,Cocktail Bar
Antica Latteria,4dcab3fd315103976113b38d,40.835040102988465,14.241247809791824,Italian Restaurant
Tender (Kisskissbangbang sushi&drink),4e8f53efb8f79f71de0a149f,40.834341948811776,14.242180274761633,Sushi Restaurant
Antica Osteria da Tonino,4c90bc702626a1cdcce72b6b,40.835837945568926,14.235849911266332,Italian Restaurant
Jazzy Bar,4d2658df8292236afbb905bb,40.8351389832753,14.240692756197829,Cocktail Bar
Tunnel Borbonico,50b0df6fe4b047828b7acc73,40.83271978574225,14.243243276757116,Historic Site
Barril,505b7815e4b0ae546188a90b,40.8350239107071,14.238961576192825,Wine Bar
Frozen - Yogurt & Gelati,4e3975d6d22dea80c5307e39,40.83665531629948,14.235202697002645,Frozen Yogurt Shop
Villa Pignatelli,4c024704310fc9b65f3dc461,40.83380380696855,14.233834472946414,Museum
Piazza Vittoria,4ba6322ff964a520a43a39e3,40.832370543998096,14.24141380334917,Plaza
Chandelier Cafè,4b883de9f964a520dce931e3,40.83498379514725,14.240458110383296,Cocktail Bar
Leopoldo Infante S.r.l.,4ed9fdbb775bcc53fa086b0c,40.83664312557747,14.235603882995505,Café
Moccia,4bff6b51e584c9282b366e25,40.835356006677976,14.23592919519001,Dessert Shop
La Feltrinelli,4c5ad7746407d13ac392b528,40.83455859618105,14.242104455437953,Bookstore
Antichi Sapori Partenopei,54cf7990498e27d620cca9ad,40.83586114783705,14.243236308738654,Diner
Piazza San Pasquale,4c5a900e04f9be9af202f260,40.83403651262328,14.236400613420141,Plaza
E. Marinella,4be44fc9910020a1de86d114,40.83305398798152,14.240827242603542,Men's Store
Pizzeria Mattozzi,4cc1e6e791413704926db055,40.8360928776951,14.240915745984335,Pizza Place
Il Gelato Mennella,51d6fa18498ed55497d6c342,40.83590411441306,14.237076219978965,Ice Cream Shop
Villa Comunale,4be2fc77660ec92846cdca3b,40.832412873852356,14.239182543185233,Park
S'move Light Bar,4c44b21ada2176b0d1f1627a,40.83443353286239,14.240140859259446,Cocktail Bar
cantine sociali,52b35650498e5b5da8e9a0d7,40.83560495492549,14.241172900195501,Wine Bar
Crudore',4e8b63d361afcc24d9b31a5b,40.831502,14.242459,Seafood Restaurant
Jap-one,4bdf166dc3392d7f4a229cd5,40.83348988310181,14.243870716921785,Sushi Restaurant
Vinarium Restaurant Enoteca,4bdf09cfc3392d7fcef99bd5,40.83432776742962,14.242301853377205,Restaurant
Louis Vuitton,4d1dd625f7a9a143a2cf139f,40.83675437170841,14.240190982818605,Boutique
Leopoldo,527fb23a498e9cdc2f7aceee,40.83559738207758,14.243020559230793,Dessert Shop
Giappo Sushi Bar Belledonne,4eadcdfb2c5bb67b23c8e017,40.83506,14.24015,Sushi Restaurant
Al Muerzo,4e9b55979a52edbd65b07fcf,40.83436664580592,14.234669031296306,Spanish Restaurant
Acquario di Napoli,4bf52c2698ac0f47c7c164a8,40.833293,14.235829999999998,Aquarium
Occhi Occhi Oh,4be5e063d4f7c9b629122620,40.834425648250324,14.240239974523439,Nightclub
Via Dei Mille,515f9e5ce4b00d82f870ea59,40.83655742028787,14.24012817783259,Boutique
Stella,4e63ddca45ddda352a31f590,40.83152214392664,14.242018203516253,Pizza Place
Gran Caffè Cimmino,4bf7f8374a67c928f87124cf,40.83564601380436,14.241530470171009,Café
12morsi,56df3100498e1e5a74642bd9,40.834728000000005,14.241457,Pub
Cafè Amadeus,4e2c4d7ed164223a698a9537,40.83692978029717,14.233971793249044,Bar
Donna Margherita,4d1b274f1683a14304ae7a51,40.835285451896475,14.241454039933867,Pizza Place
CLU coffee & food,4ede55ef6d869ce1d1869c98,40.83394156262706,14.237790002813384,Mediterranean Restaurant
L'Ostricaio Ristorante,5717d512498e22ad270130b2,40.83617602031817,14.234759509563446,Italian Restaurant
La Torteria,4c8d0c4b55fba0937fcb64ab,40.83532058723026,14.242196466395695,Dessert Shop
Manfredi,4b519aa5f964a5208f5027e3,40.836075060138,14.234647079168367,Pizza Place
R-Store Napoli Chiaia - Apple Premium Reseller,4f8c4c2de4b039b147b34bcf,40.836139547887285,14.238204345489617,Electronics Store
Gran Caffè La Caffettiera,4c160abd7f7f2d7f4646e368,40.83416309957929,14.241988893110655,Café
Caffeteria Serpentone,56c87320cd10f93f4784230f,40.83576091991152,14.243241986361653,Snack Place
Marshal Clubbing,4df3d745b61cbd3ec01ccfd3,40.83324188553844,14.238382023178602,Japanese Restaurant
Happy Rock Café,4eed0d8a7ee5f45387888c03,40.834417343949546,14.234708772291164,Restaurant
El Poble,4dea095cd4c00071b817c4ec,40.8319948279761,14.242973812299926,Mediterranean Restaurant
Il Castello Trattoria,4dbac0194b22153e34b9e3fa,40.83583558524306,14.234805286181626,Italian Restaurant
Sorbillo Lievito Madre al Mare,51b4d345498e967c2434d619,40.83156950524468,14.241749791391936,Pizza Place
